session_id,x,sequence_codes
4579,3,B5B
4580,10,21405873B1
4581,5,49676
4582,7,2751644
4583,4,1600
4584,10,2B65390A77
4585,5,B9808
4586,5,685A6
4587,8,82B49369
4588,3,737
4589,5,874A8
4590,7,6B40276
4591,4,9535
4592,9,416A5B024
4593,12,05A68731B943
4594,10,506A943B29
4595,6,3A762A
4596,12,068521A7B343
4597,5,AB63A
4598,8,24B01A84
4599,7,31A29B3
4600,5,A2088
4601,6,190659
4602,6,8647B6
4603,4,7080
4604,7,48207A0
4605,6,9B4274
4606,2,66
4607,2,55
4608,5,63BAA
4609,10,B147A5608B
4610,10,9A832B4755
4611,7,07586A5
4612,8,A5791488
4613,4,B088
4614,4,65BB
4615,7,A815745
4616,9,97A413B04
4617,6,B2810B
4618,5,7A297
4619,6,038B90
4620,8,72548B34
4621,3,4A4
4622,5,80420
4623,7,8932A4A
4624,3,833
4625,7,3461080
4626,6,207911
4627,5,324BB
4628,5,204B2
4629,4,2744
4630,8,1A068B91
4631,4,0949
4632,5,931A3
4633,8,A906B270
4634,10,14875B9A2B
4635,7,7450620
4636,3,414
4637,3,899
4638,4,60B0
4639,4,23BB
4640,7,1A98021
4641,8,6B845131
4642,2,55
4643,9,B57360A10
4644,4,9166
4645,7,2590375
4646,6,38B6AB
4647,8,1A8B5621
4648,7,02A78B0
4649,3,969
4650,9,B46172036
4651,9,643178508
4652,6,683796
4653,6,B713A3
4654,4,B454
4655,10,739106A8B1
4656,4,6828
4657,7,A369B56
4658,7,752A915
4659,4,2562
4660,8,A4598212
4661,3,577
4662,5,07857
4663,9,0758B6435
4664,9,4265A9704
4665,6,8A3423
4666,7,6B407AB
4667,4,B949
4668,10,54B1689034
4669,9,5B269A809
4670,8,B58A4066
4671,8,3B750A87
4672,9,8947051B8
4673,7,B659315
4674,7,96041B4
4675,7,25A4164
4676,12,2041976A3B84
4677,9,A2697534A
4678,7,9063A40
4679,10,B9467381A3
4680,7,B41A27A
4681,4,3B1B
4682,6,B3579B
4683,8,91B45824
4684,4,83A8
4685,2,33
4686,2,BB
4687,8,76051846
4688,4,1641
4689,10,4687A3B298
4690,10,796415A205
4691,7,4579A05
4692,4,5725
4693,6,A15833
4694,7,B936A06
4695,8,960A7356
4696,3,B55
4697,6,23A082
4698,5,98655
4699,8,617A4535
4700,4,1651
4701,5,B1292
4702,7,75068A8
4703,9,30A864B5B
4704,4,5135
4705,7,0B13850
4706,7,61584A1
4707,4,8498
4708,6,0A43B0
4709,5,93A22
4710,6,280130
4711,7,52403A5
4712,6,3B4153
4713,5,7A597
4714,6,2A78BA
4715,6,196242
4716,6,715833
4717,5,B7A4B
4718,9,503A14764
4719,8,35A90629
4720,6,9740BB
4721,4,A36A
4722,5,10B81
4723,10,293B051843
4724,7,02B3913
4725,4,4264
4726,7,B972600
4727,11,18294B7A652
4728,4,B84B
4729,7,1B27837
4730,7,70B2390
4731,6,7824B4
4732,7,8539A23
4733,7,A7065B5
4734,3,383
4735,5,103AA
4736,8,7B861595
4737,9,9A4267384
4738,5,1A525
4739,4,68B6
4740,7,A520366
4741,8,08591268
4742,6,A41B0A
4743,6,1BA833
4744,11,B29138746A6
4745,10,20518A9340
4746,8,534A706A
4747,4,4171
4748,3,191
4749,3,9A9
4750,7,82A41B8
4751,10,9A6B345824
4752,8,6789A4BB
4753,5,25900
4754,3,677
4755,8,6A125989
4756,10,80A56B413B
4757,3,B44
4758,5,76B00
4759,4,B422
4760,6,95A6BB
4761,7,8B72652
4762,3,099
4763,5,B1851
4764,5,32403
4765,6,16B796
4766,4,1B71
4767,6,296A19
4768,6,9815AA
4769,6,A5B145
4770,4,A933
4771,6,389600
4772,2,44
4773,5,65B3B
4774,6,A62856
4775,8,0172A837
4776,6,70AB5A
4777,6,A29709
4778,8,A3296177
4779,5,93153
4780,6,638A03
4781,6,B28545
4782,8,2B640711
4783,11,5301A8B2944
4784,3,455
4785,5,706AA
4786,10,543A60978A
4787,4,1BA1
4788,8,9B043589
4789,11,B5729A84107
4790,3,797
4791,8,87A1B258
4792,6,B2930B
4793,5,53605
4794,7,71029B7
4795,5,7A96A
4796,7,6952A12
4797,4,8648
4798,7,B67A356
4799,10,2957640B39
4800,6,490364
4801,5,B2799
4802,10,4580269B12
4803,6,236040
4804,4,0630
4805,10,4B056A9826
4806,5,4B838
4807,7,59A301A
4808,5,1A696
4809,4,0980
4810,4,7967
4811,4,7255
4812,4,8468
4813,8,A3B1598B
4814,8,603821A1
4815,3,585
4816,7,7209A3A
4817,4,5099
4818,6,513471
4819,7,45B7322
4820,5,5B215
4821,4,AB2A
4822,5,6A585
4823,11,2B15860A971
4824,6,183044
4825,6,91A424
4826,4,7617
4827,7,4189324
4828,10,96A71480B1
4829,3,488
4830,5,1A747
4831,8,0B48A798
4832,8,7362B8AB
4833,7,B584298
4834,9,347A09B67
4835,9,3B7861A48
4836,9,8A012B961
4837,5,5B46B
4838,8,35182702
4839,6,7B0199
4840,6,034153
4841,8,38AB6248
4842,2,33
4843,5,51721
4844,8,83670123
4845,6,5B3A45
4846,2,22
4847,10,17230A5493
4848,9,86492A50A
4849,6,286532
4850,7,073A6B0
4851,5,43853
4852,3,099
4853,8,572068A5
4854,11,5BA63182943
4855,4,4A64
4856,7,2A71B55
4857,9,0579124A4
4858,7,86523B8
4859,7,6982549
4860,6,2B5434
4861,6,04B850
4862,7,61B7343
4863,5,69A56
4864,5,32453
4865,7,6704384
4866,8,7B935069
4867,10,68504B127B
4868,6,8A509A
4869,6,0AB91B
4870,7,9876126
4871,4,2411
4872,7,B671A22
4873,6,584200
4874,7,3154873
4875,9,60374A5B3
4876,9,49B653700
4877,2,BB
4878,4,9070
4879,6,2B1482
4880,6,978057
4881,10,429B0A1633
4882,8,1A358272
4883,9,86A571090
4884,5,47626
4885,7,A28B94B
4886,9,5A824B799
4887,11,92781AB3467
4888,6,B86A46
4889,7,54387B4
4890,3,B4B
4891,8,2AB67542
4892,4,4676
4893,7,AB8034B
4894,6,725866
4895,9,4A6183058
4896,7,B127361
4897,9,BA932415A
4898,10,095B7381A3
4899,9,1B46937A9
4900,6,5342B4
4901,4,1B8B
4902,3,8B8
4903,6,521945
4904,7,7932609
4905,2,00
4906,9,389B47618
4907,4,13BB
4908,8,96012A55
4909,2,88
4910,4,2A52
4911,3,414
4912,4,2A5A
4913,4,7313
4914,9,529B176A9
4915,4,3747
4916,4,A43A
4917,4,9828
4918,11,01572946380
4919,5,90A4A
4920,7,A401766
4921,7,95A3843
4922,7,56B04A4
4923,8,B4A5306A
4924,5,21752
4925,5,B6373
4926,2,55
4927,9,586A09479
4928,6,3507BB
4929,8,23590B13
4930,7,3852965
4931,8,892B3452
4932,10,9453A70B13
4933,6,46A50A
4934,11,87253104B97
4935,3,A1A
4936,9,1A9524031
4937,2,44
4938,7,672A837
4939,8,A3624800
4940,4,5343
4941,5,93644
4942,5,54868
4943,7,9672812
4944,7,5A12902
4945,6,09B1AA
4946,6,41B636
4947,3,454
4948,6,A01641
4949,5,57105
4950,7,734A955
4951,5,534A3
4952,2,33
4953,5,75833
4954,6,417535
4955,7,2749804
4956,6,612A00
4957,3,166
4958,10,78A1B62358
4959,7,9816429
4960,5,30588
4961,4,3477
4962,9,759420A14
4963,9,5829301A1
4964,8,406BA82A
4965,6,217537
4966,4,A28A
4967,5,4B515
4968,8,710A8968
4969,3,A3A
4970,3,343
4971,8,3548A6B5
4972,9,47108A528
4973,3,2A2
4974,4,7A99
4975,7,71059B5
4976,4,7800
4977,7,B826505
4978,2,66
4979,7,39716B7
4980,7,1B84378
4981,7,62815B5
4982,8,B896A746
4983,8,12B65085
4984,9,1B269A388
4985,4,16AA
4986,7,246A80A
4987,8,1B9876A1
4988,5,A1B61
4989,4,4377
4990,5,29082
4991,8,84590262
4992,6,052145
4993,9,1B45A3804
4994,9,B59A10422
4995,9,5634081A5
4996,7,B569747
4997,6,153A00
4998,5,64036
4999,3,744
5000,6,975825
5001,6,BA1433
5002,8,3649B783
5003,7,1652A06
5004,9,9B3615243
5005,3,030
5006,6,3874BB
5007,7,47026A7
5008,12,976514A382B5
5009,8,21486098
5010,8,489356B4
5011,10,6219845077
5012,9,7B493A21B
5013,5,A90B0
5014,8,6A0123B1
5015,11,4B8A6150236
5016,3,343
5017,7,8B49A34
5018,10,91685B0720
5019,12,13586B7A9403
5020,10,690B8A5346
5021,6,137255
5022,2,00
5023,2,22
5024,10,102A738498
5025,8,76B4A838
5026,6,B13051
5027,6,9B4288
5028,9,1952B7A42
5029,4,3707
5030,4,36BB
5031,6,B07360
5032,4,B1AA
5033,4,1B44
5034,6,9B5629
5035,5,86AB6
5036,10,48B567A137
5037,5,B0911
5038,9,173604B9B
5039,8,41A25935
5040,6,94A714
5041,5,5A93A
5042,6,169046
5043,8,761839BB
5044,7,3B028AA
5045,6,A25433
5046,11,2A70B463194
5047,2,11
5048,8,609A7343
5049,10,07AB859648
5050,5,82568
5051,4,6988
5052,9,6592B4036
5053,3,599
5054,7,A926059
5055,7,581B969
5056,4,A799
5057,8,06134A83
5058,9,B39728468
5059,11,B4732906151
5060,5,7A844
5061,5,8A548
5062,6,B57427
5063,4,40B0
5064,5,30743
5065,5,B6156
5066,11,70B83596A2A
5067,5,3B499
5068,5,A78B7
5069,8,9258BA02
5070,8,5732B182
5071,7,A752087
5072,7,4B7891B
5073,6,814094
5074,7,A581645
5075,7,BA52797
5076,4,2696
5077,7,87159A8
5078,5,A9269
5079,7,B6A4050
5080,2,99
5081,9,986071438
5082,12,3A2B67185091
5083,5,A6474
5084,5,210AA
5085,2,88
5086,3,322
5087,7,93016B1
5088,6,6A1056
5089,8,0A67B437
5090,9,5283971A9
5091,7,7458393
5092,6,290749
5093,11,A75284B1062
5094,3,622
5095,10,B850496376
5096,2,66
5097,3,A33
5098,8,57263103
5099,5,63A56
5100,6,914707
5101,4,9209
5102,4,02AA
5103,8,807B6545
5104,7,8561A28
5105,8,78291A51
5106,3,3BB
5107,7,1476898
5108,3,B8B
5109,4,2B6B
5110,4,92AA
5111,7,1A20672
5112,7,2409A82
5113,3,505
5114,7,89275B9
5115,9,78B2A0512
5116,4,0939
5117,7,B308455
5118,6,8A3577
5119,4,B393
5120,6,72B032
5121,5,87307
5122,8,24380A92
5123,7,069AB29
5124,6,2A8B1B
5125,2,66
5126,8,B5281042
5127,8,19675439
5128,7,A325902
5129,2,55
5130,4,7047
5131,6,09B25B
5132,7,B794039
5133,4,8358
5134,7,9B374AA
5135,10,9830BA5144
5136,7,4A37617
5137,8,96BA521A
5138,4,2302
5139,5,2B977
5140,5,86979
5141,6,524865
5142,9,76A1849B7
5143,4,3797
5144,2,00
5145,9,8B301A563
5146,2,99
5147,5,73B5B
5148,7,0BA5181
5149,11,1034278B969
5150,10,023478B150
5151,5,52733
5152,6,A498B9
5153,10,1AB258370B
5154,7,0935244
5155,4,2030
5156,7,B014364
5157,2,33
5158,5,065B6
5159,3,866
5160,5,31B9B
5161,10,9B128543A1
5162,3,B66
5163,4,74BB
5164,5,7A199
5165,6,B73060
5166,4,0455
5167,4,6306
5168,5,547AA
5169,4,0848
5170,9,759043610
5171,6,647199
5172,8,2B890670
5173,6,9AB32B
5174,7,3087266
5175,3,707
5176,8,547601A5
5177,8,63A40720
5178,7,06B2150
5179,4,2494
5180,6,916737
5181,4,8B22
5182,8,186B9A28
5183,7,B602141
5184,8,6A2B4599
5185,6,A49202
5186,7,532A48A
5187,7,097AB6B
5188,5,2B939
5189,5,8A955
5190,6,806410
5191,7,3894608
5192,11,1A370248653
5193,6,47B3A3
5194,9,254A6B106
5195,3,166
5196,4,3623
5197,7,B059825
5198,4,5211
5199,2,33
5200,4,BA7B
5201,4,5A00
5202,7,417BA0B
5203,2,55
5204,4,0160
5205,3,292
5206,8,95B247A5
5207,8,6AB70586
5208,8,6A08259A
5209,5,19A55
5210,8,B0925A12
5211,8,A710B566
5212,7,1B96321
5213,5,7A433
5214,5,AB060
5215,8,783A1B58
5216,5,B0210
5217,8,65832711
5218,3,1AA
5219,5,7B600
5220,8,90A23659
5221,7,A5B3893
5222,5,19BAB
5223,5,17567
5224,5,14ABA
5225,9,B90513745
5226,5,B957B
5227,6,154821
5228,3,595
5229,5,7A011
5230,4,2472
5231,2,55
5232,7,53A6707
5233,5,31B03
5234,6,0A29B0
5235,4,68A8
5236,8,87491069
5237,7,5904A20
5238,8,A951476A
5239,7,18450A1
5240,2,AA
5241,6,3B5477
5242,6,571030
5243,6,0B4A14
5244,9,9347A8018
5245,5,B64AB
5246,7,924A754
5247,7,067A836
5248,5,20572
5249,4,2077
5250,10,79B01364AA
5251,8,13BA8901
5252,7,6AB710A
5253,9,A07B64584
5254,6,B83022
5255,5,51434
5256,4,68B6
5257,8,63A19879
5258,3,255
5259,9,A95762B33
5260,5,70A80
5261,3,B0B
5262,6,B17565
5263,8,098A7535
5264,5,7B288
5265,7,1536705
5266,6,563177
5267,6,B3A855
5268,6,548638
5269,6,590388
5270,6,B85948
5271,4,3513
5272,10,8A74903518
5273,5,18300
5274,6,A46196
5275,6,0836B0
5276,5,7B387
5277,5,21B02
5278,3,606
5279,4,B844
5280,5,25735
5281,10,650489BA29
5282,4,BA5A
5283,4,8B58
5284,6,872099
5285,6,725A99
5286,6,B24062
5287,5,81757
5288,5,27362
5289,7,86A947A
5290,11,82145076B96
5291,7,5163486
5292,8,12054680
5293,9,9364807A4
5294,4,B099
5295,6,70AB9B
5296,9,60B1A7937
5297,4,A81A
5298,3,133
5299,4,95B9
5300,10,580B7396A9
5301,2,00
5302,7,9370ABB
5303,7,5867133
5304,5,138A8
5305,4,2642
5306,8,087153A8
5307,5,97219
5308,4,4200
5309,10,01725A3967
5310,8,60B12750
5311,3,900
5312,5,04930
5313,5,83B28
5314,11,8B74165A03A
5315,6,1A2851
5316,5,B0640
5317,4,82A8
5318,8,583B7A11
5319,10,7A5432B18A
5320,9,49A801B79
5321,11,876143520A6
5322,9,54BA12691
5323,6,321682
5324,4,8202
5325,3,811
5326,8,AB805299
5327,9,67B921A4B
5328,7,94A2611
5329,5,76807
5330,3,811
5331,7,9472A17
5332,9,B83140594
5333,7,3715299
5334,7,1209646
5335,4,9B39
5336,8,B7298352
5337,7,1208740
5338,5,73866
5339,4,2811
5340,8,8B39A01B
5341,5,A9766
5342,11,057981243B0
5343,10,9A28B73545
5344,3,4B4
5345,7,B287047
5346,4,2A7A
5347,4,3244
5348,9,28901B3A0
5349,9,6879524B7
5350,5,75866
5351,4,4604
5352,11,731920B86A0
5353,4,9459
5354,7,4162B8B
5355,7,251A091
5356,7,9A6038A
5357,5,08340
5358,5,34973
5359,9,16092A737
5360,9,2AB476588
5361,6,5A7909
5362,4,4515
5363,6,436B99
5364,4,7A3A
5365,2,88
5366,4,2055
5367,6,1965B6
5368,2,BB
5369,8,1856A021
5370,7,31B8277
5371,6,539822
5372,8,7814B50B
5373,5,42B32
5374,6,921651
5375,3,B99
5376,7,6432B53
5377,6,756396
5378,3,646
5379,8,867935A3
5380,9,9A3758403
5381,3,233
5382,7,134A80A
5383,7,241A76A
5384,6,9A4174
5385,3,101
5386,11,9014B836A26
5387,5,B540B
5388,4,B393
5389,6,19BA21
5390,12,5B064287A933
5391,7,3917866
5392,5,8A098
5393,8,A3128B43
5394,4,1080
5395,8,21837098
5396,4,7212
5397,6,8591B5
5398,9,34B6A2077
5399,9,5B79261AA
5400,5,01480
5401,3,711
5402,3,828
5403,8,74938654
5404,5,A0969
5405,8,8B263A52
5406,6,B3946B
5407,11,4097528B615
5408,10,30A1264854
5409,8,B358A27A
5410,7,85B4030
5411,7,B925715
5412,6,504120
5413,10,A8041562BB
5414,5,587B5
5415,8,71496A81
5416,4,A868
5417,6,2B9832
5418,6,0B72A2
5419,5,60499
5420,9,946835B7B
5421,3,233
5422,5,541B5
5423,9,098314AB8
5424,8,53871097
5425,5,59809
5426,4,51AA
5427,7,A68493A
5428,10,B63785A428
5429,10,9635124A77
5430,9,BA0674811
5431,6,2A815A
5432,7,8103A23
5433,7,3B49529
5434,8,A780B49A
5435,6,78BA38
5436,5,84B5B
5437,9,98A62104A
5438,6,4A96BB
5439,4,6A88
5440,4,7257
5441,6,24B03B
5442,6,105385
5443,4,7B33
5444,4,0690
5445,5,2B767
5446,3,323
5447,2,77
5448,5,62A12
5449,3,686
5450,6,65B121
5451,8,A153907A
5452,7,05B26AA
5453,6,10B52B
5454,6,906484
5455,4,50A5
5456,3,577
5457,6,87A400
5458,5,83455
5459,9,721954A33
5460,8,7850A260
5461,2,00
5462,6,952069
5463,4,3B4B
5464,9,48B7012A2
5465,2,11
5466,3,266
5467,4,A69A
5468,3,611
5469,3,A88
5470,5,61741
5471,6,854363
5472,5,32862
5473,3,1AA
5474,8,21650B42
5475,8,29A3764A
5476,8,012B3969
5477,6,39A61A
5478,4,4766
5479,7,7A094B4
5480,5,05636
5481,2,66
5482,5,47B64
5483,8,604B1596
5484,6,A70417
5485,10,38B2A10644
5486,7,57A8900
5487,9,B30679A8A
5488,3,599
5489,10,48B3297519
5490,4,6BA6
5491,6,82BA7A
5492,5,50A2A
5493,9,75B6408A8
5494,11,01A79B43263
5495,7,9507411
5496,10,309AB45269
5497,5,76827
5498,11,4039A217B82
5499,6,A40515
5500,2,11
5501,3,060
5502,8,459826B8
5503,5,28602
5504,8,70834294
5505,2,AA
5506,6,98A1B1
5507,8,4127B95B
5508,2,BB
5509,5,1B266
5510,11,649158A0371
5511,6,83AB5B
5512,2,AA
5513,6,712090
5514,9,632180BA3
5515,3,A88
5516,6,032141
5517,7,74015B7
5518,5,A2952
5519,7,2097BAA
5520,3,900
5521,2,11
5522,3,944
5523,9,5B20A1677
5524,3,033
5525,5,42A00
5526,3,6B6
5527,7,03A581A
5528,3,700
5529,4,8060
5530,7,A159609
5531,3,4A4
5532,9,3A812B502
5533,8,B2A5893A
5534,13,A6213B9578402
5535,11,4B2173A980A
5536,8,40193B23
5537,7,0489270
5538,7,7605280
5539,2,99
5540,10,52936071A9
5541,8,869B2476
5542,8,47652904
5543,2,77
5544,5,3A64A
5545,6,961B77
5546,4,8B5B
5547,3,699
5548,6,240864
5549,5,832A3
5550,7,021A474
5551,8,59A67433
5552,10,0A396751B1
5553,8,A5921601
5554,7,6A982B2
5555,8,246130B6
5556,8,78942154
5557,4,B313
5558,5,897B9
5559,4,4211
5560,2,99
5561,4,3565
5562,7,23986B3
5563,6,645A2A
5564,5,B4070
5565,7,1972A87
5566,3,088
5567,7,B75823B
5568,7,A8615B5
5569,6,792107
5570,2,77
5571,3,060
5572,5,01A60
5573,7,A371567
5574,5,56146
5575,6,891321
5576,3,131
5577,4,8299
5578,8,B5309685
5579,4,3BA3
5580,6,A72313
5581,4,9844
5582,5,30450
5583,3,4A4
5584,9,8B0421568
5585,3,121
5586,5,35423
5587,7,A036199
5588,5,35499
5589,10,5940836710
5590,3,033
5591,6,259782
5592,8,36A5B906
5593,4,7090
5594,5,0AB7A
5595,6,0864AA
5596,7,9238543
5597,6,048939
5598,4,04B0
5599,6,3782A8
5600,11,53B0842A611
5601,4,6A06
5602,7,34B6504
5603,5,46176
5604,6,604B16
5605,5,381A1
5606,5,4B784
5607,9,28A9057B8
5608,7,A56023A
5609,4,2070
5610,9,854371A66
5611,9,3481BA20B
5612,7,378B5A3
5613,4,7217
5614,2,99
5615,9,307951B81
5616,3,877
5617,7,213B5A1
5618,4,8628
5619,9,50824B968
5620,4,8598
5621,6,365025
5622,6,B78308
5623,10,2316A8B95A
5624,5,A3121
5625,5,65916
5626,6,879139
5627,6,0312B2
5628,8,69327500
5629,2,11
5630,8,109258A5
5631,3,944
5632,8,4219A707
5633,10,4B51962306
5634,12,04B918672353
5635,6,A182B2
5636,6,697136
5637,8,B4729A6B
5638,5,740AA
5639,9,96042B811
5640,7,5B32188
5641,2,77
5642,9,1B7062957
5643,9,172A460BB
5644,7,1654805
5645,5,8AB2A
5646,7,8A67207
5647,6,059739
5648,5,B9757
5649,3,A1A
5650,5,63043
5651,10,0145986373
5652,5,29545
5653,7,7A49814
5654,2,22
5655,4,27AA
5656,9,23A871B41
5657,9,93B4A8518
5658,3,7B7
5659,5,38103
5660,9,017423A63
5661,5,50375
5662,6,6A3505
5663,6,6248B2
5664,6,5A98BB
5665,7,B7682A2
5666,8,271B4961
5667,5,98232
5668,9,A4795B324
5669,10,580B6237A6
5670,5,13023
5671,5,B908B
5672,4,7656
5673,6,763454
5674,10,340B86A250
5675,5,816BB
5676,5,6A83A
5677,8,3428A5BB
5678,10,6A579B3046
5679,9,9418506B5
5680,8,35627B86
5681,4,2782
5682,6,A21B7A
5683,3,400
5684,3,766
5685,11,57826A41B91
5686,3,525
5687,6,81B35B
5688,4,B30B
5689,8,67B58498
5690,3,788
5691,9,204165980
5692,7,18B6408
5693,6,62B156
5694,4,3A55
5695,5,B6090
5696,4,7595
5697,3,988
5698,3,344
5699,4,3010
5700,6,741024
5701,4,3A11
5702,9,9A7136046
5703,10,5431960A84
5704,6,1372A3
5705,3,A0A
5706,3,797
5707,6,6BA08B
5708,5,24A32
5709,7,7360917
5710,9,213960872
5711,7,B837911
5712,9,5B41267A1
5713,4,7607
5714,8,71304A88
5715,10,024598A7B8
5716,8,274A1031
5717,3,636
5718,5,8B636
5719,10,A0B7462392
5720,4,3723
5721,9,957A063B0
5722,5,70488
5723,3,929
5724,6,1B256B
5725,5,27807
5726,9,B567A2497
5727,7,42A5062
5728,10,20391A4761
5729,5,0AB33
5730,8,045A9865
5731,6,B19321
5732,8,29BA0540
5733,7,2403799
5734,10,4680795B14
5735,8,79B5A606
5736,4,B949
5737,9,402A37989
5738,5,79181
5739,4,B242
5740,6,A75696
5741,9,863952B0B
5742,3,747
5743,2,AA
5744,7,5A19B0A
5745,4,0560
5746,9,621570A37
5747,6,61A87A
5748,10,8476B325AB
5749,3,477
5750,2,99
5751,5,87B55
5752,4,A799
5753,2,44
5754,6,30A793
5755,6,279BA7
5756,8,78640510
5757,3,2AA
5758,3,8A8
5759,3,292
5760,5,67233
5761,4,4533
5762,11,769B3405284
5763,7,6028377
5764,7,A1380B3
5765,3,700
5766,2,66
5767,6,A4B05A
5768,7,6A92404
5769,3,464
5770,3,933
5771,3,2AA
5772,10,93614AB803
5773,7,75A482A
5774,8,14329562
5775,6,40B2A0
5776,5,37858
5777,9,28946B074
5778,3,1BB
5779,4,7199
5780,6,390280
5781,7,B703A83
5782,3,355
5783,4,B49B
5784,8,8306B926
5785,9,86B2A0544
5786,8,A2413B53
5787,8,89201A78
5788,4,1A44
5789,6,529400
5790,8,62731A92
5791,6,2814A8
5792,7,51804B1
5793,9,A49531265
5794,13,607BA14583922
5795,6,63A153
5796,6,067BAB
5797,4,3611
5798,10,6257083199
5799,8,256B3A4A
5800,3,080
5801,9,835976020
5802,3,B5B
5803,8,7189A535
5804,2,44
5805,8,19A68B22
5806,9,385A67B05
5807,6,652B82
5808,9,64B712094
5809,7,283A642
5810,9,8540B3160
5811,6,354875
5812,6,B9A54A
5813,5,B7131
5814,12,B4735819A022
5815,4,4B11
5816,8,748103A0
5817,9,906871257
5818,3,595
5819,4,B53B
5820,4,4194
5821,4,25B5
5822,8,79A2B052
5823,3,BAB
5824,9,47081B234
5825,4,5945
5826,8,9B810737
5827,6,368A56
5828,8,16892051
5829,4,80A8
5830,5,05230
5831,4,6716
5832,10,76A05941B0
5833,9,961A43B59
5834,2,77
5835,7,71289A8
5836,8,51763241
5837,7,BA69329
5838,6,372897
5839,12,51236490B873
5840,3,828
5841,7,56B0188
5842,6,B6503B
5843,8,617204A2
5844,7,B89065B
5845,7,B4832A3
5846,4,B595
5847,10,A426395879
5848,3,799
5849,7,30B5A90
5850,5,96286
5851,6,938748
5852,3,B2B
5853,5,86200
5854,5,43854
5855,6,6978B8
5856,9,21B457099
5857,10,693A825B09
5858,4,AB9B
5859,7,5A784B7
5860,6,370611
5861,7,6015820
5862,2,44
5863,8,24170684
5864,7,2AB570A
5865,6,780A28
5866,11,1BA36980250
5867,3,595
5868,6,0B2A50
5869,9,50B284738
5870,8,47AB2632
5871,9,531240BAB
5872,7,8451278
5873,7,45728A8
5874,6,901B79
5875,9,21A487501
5876,6,936856
5877,9,49103A868
5878,4,6177
5879,9,5042967AA
5880,8,18729A4A
5881,11,A06934B7252
5882,6,41A37A
5883,6,A9218A
5884,9,2B7934069
5885,11,1AB73695249
5886,7,7592309
5887,8,106B325B
5888,4,9244
5889,5,50929
5890,10,6285A3194A
5891,6,764353
5892,7,0945864
5893,13,97480B5A61322
5894,3,A2A
5895,5,25862
5896,8,45A016B6
5897,6,972544
5898,7,1A60B44
5899,4,0252
5900,4,0A66
5901,5,4A90A
5902,6,514A64
5903,8,725A3962
5904,4,7467
5905,8,471056B7
5906,9,0BA74695B
5907,4,98B9
5908,7,4508B98
5909,4,B322
5910,7,5236B11
5911,11,43527B60899
5912,4,2832
5913,4,29AA
5914,7,A604870
5915,2,77
5916,5,76131
5917,8,B01A6351
5918,5,B2919
5919,7,16859B5
5920,6,A12988
5921,10,4B869A2739
5922,10,05A14B9689
5923,3,626
5924,8,285901B2
5925,6,BA2300
5926,6,92B682
5927,5,7B933
5928,6,324060
5929,7,61B9A51
5930,5,98168
5931,4,34A3
5932,2,22
5933,6,170484
5934,3,A1A
5935,8,A62B1373
5936,8,A8931751
5937,6,174527
5938,8,A530184A
5939,9,75890BA28
5940,9,B7812A46A
5941,2,77
5942,8,BA597388
5943,10,B902438674
5944,6,269484
5945,6,914B79
5946,5,B1631
5947,11,810632549B5
5948,8,B8A05615
5949,6,054824
5950,8,034B7966
5951,7,B158090
5952,5,3A797
5953,4,8919
5954,9,53780A969
5955,5,37257
5956,5,273A2
5957,9,B1798A544
5958,4,5B00
5959,6,B5A145
5960,6,2A764A
5961,8,35928178
5962,9,39AB47155
5963,6,713293
5964,4,B73B
5965,9,386A501BA
5966,7,1952BA1
5967,9,142A67902
5968,4,7B33
5969,3,242
5970,5,89B29
5971,12,431028956A71
5972,3,A11
5973,3,B88
5974,6,346A2A
5975,10,362501B790
5976,10,869B375213
5977,3,919
5978,5,61376
5979,6,490A79
5980,3,811
5981,5,4A59A
5982,7,3168B99
5983,7,0976216
5984,5,21942
5985,5,02ABB
5986,5,34766
5987,7,06A9286
5988,7,B803797
5989,10,951AB8347B
5990,9,870264156
5991,10,43068B5925
5992,8,824305A0
5993,8,3452B792
5994,3,B5B
5995,10,B953174A6B
5996,4,1676
5997,9,B06493213
5998,11,0571342B965
5999,4,6086
6000,6,701A44
6001,4,2A4A
6002,5,958A5
6003,4,8717
6004,8,52678047
6005,3,811
6006,7,10B2942
6007,3,505
6008,5,23B00
6009,6,693A55
6010,8,924631BB
6011,2,44
6012,8,8AB95121
6013,5,517A5
6014,6,702592
6015,5,82962
6016,9,1A6029B5B
6017,8,6A3B4919
6018,8,9A5137B7
6019,5,05977
6020,8,037A4B9A
6021,3,393
6022,4,4300
6023,3,577
6024,8,68173055
6025,5,A7037
6026,8,67B08356
6027,2,11
6028,7,09865B5
6029,4,A933
6030,9,432A8B903
6031,7,27AB052
6032,3,155
6033,7,A23B172
6034,4,A202
6035,6,610242
6036,7,95A73B7
6037,10,853A9124B4
6038,8,A3128768
6039,6,A15421
6040,4,A1B1
6041,7,A392B49
6042,11,5BA79082464
6043,5,49033
6044,5,143B3
6045,5,05835
6046,5,68B48
6047,6,41A020
6048,7,B640134
6049,8,94865175
6050,9,8143B0520
6051,6,863B58
6052,6,492B33
6053,7,143B093
6054,7,82541A1
6055,3,0BB
6056,6,153723
6057,7,8560A78
6058,11,1634A0852B0
6059,4,0480
6060,3,B3B
6061,6,392862
6062,5,650B6
6063,8,5346B90B
6064,8,8B619479
6065,9,15932BA61
6066,6,027560
6067,4,8599
